4.880000000000000000e+02
8.000000000000000000e+00
5.200000000000000000e+01
5.600000000000000000e+01
4.760000000000000000e+02
5.620000000000000000e+02
8.500000000000000000e+02
8.640000000000000000e+02
2.800000000000000000e+02
4.020000000000000000e+02
